codMunicipio;Município;Estado;MUNICIPIO_ESTADO;IDHM;IDHM_R;IDHM_L;IDHM_E
5106273;Novo Horizonte do Norte;MT;NOVO HORIZONTE DO NORTE-MT;0,664;0,652;0,82;0,548
1100502;Novo Horizonte do Oeste;RO;NOVO HORIZONTE DO OESTE-RO;0,634;0,606;0,799;0,527
5006259;Novo Horizonte do Sul;MS;NOVO HORIZONTE DO SUL-MS;0,649;0,656;0,798;0,523
4117297;Novo Itacolomi;PR;NOVO ITACOLOMI-PR;0,71;0,681;0,831;0,633
1715259;Novo Jardim;TO;NOVO JARDIM-TO;0,596;0,559;0,73;0,52
2705606;Novo Lino;AL;NOVO LINO-AL;0,521;0,546;0,69;0,375
4313425;Novo Machado;RS;NOVO MACHADO-RS;0,663;0,674;0,796;0,543
5106265;Novo Mundo;MT;NOVO MUNDO-MT;0,674;0,652;0,815;0,577
2309409;Novo Oriente;CE;NOVO ORIENTE-CE;0,605;0,552;0,763;0,526
3145356;Novo Oriente de Minas;MG;NOVO ORIENTE DE MINAS-MG;0,555;0,568;0,754;0,4
2206902;Novo Oriente do Piauí;PI;NOVO ORIENTE DO PIAUÍ-PI;0,562;0,547;0,775;0,418
5215256;Novo Planalto;GO;NOVO PLANALTO-GO;0,658;0,623;0,831;0,55
1505031;Novo Progresso;PA;NOVO PROGRESSO-PA;0,673;0,709;0,828;0,519
1505064;Novo Repartimento;PA;NOVO REPARTIMENTO-PA;0,537;0,557;0,741;0,376
2206951;Novo Santo Antônio;MT;NOVO SANTO ANTÔNIO-MT;0,653;0,64;0,829;0,526
5106315;Novo Santo Antônio;PI;NOVO SANTO ANTÔNIO-PI;0,528;0,536;0,702;0,392
5106281;Novo São Joaquim;MT;NOVO SÃO JOAQUIM-MT;0,649;0,658;0,819;0,507
4313441;Novo Tiradentes;RS;NOVO TIRADENTES-RS;0,676;0,679;0,805;0,566
2923050;Novo Triunfo;BA;NOVO TRIUNFO-BA;0,554;0,513;0,769;0,43
4313466;Novo Xingu;RS;NOVO XINGU-RS;0,767;0,749;0,85;0,708
3145372;Novorizonte;MG;NOVORIZONTE-MG;0,616;0,582;0,804;0,5
3533601;Nuporanga;SP;NUPORANGA-SP;0,746;0,73;0,866;0,656
1505106;Óbidos;PA;ÓBIDOS-PA;0,594;0,556;0,756;0,499
2309458;Ocara;CE;OCARA-CE;0,594;0,524;0,771;0,519
3533700;Ocauçu;SP;OCAUÇU-SP;0,717;0,679;0,83;0,653
2207009;Oeiras;PI;OEIRAS-PI;0,634;0,619;0,753;0,547
1505205;Oeiras do Pará;PA;OEIRAS DO PARÁ-PA;0,507;0,502;0,754;0,344
1600501;Oiapoque;AP;OIAPOQUE-AP;0,658;0,693;0,779;0,527
3145406;Olaria;MG;OLARIA-MG;0,636;0,638;0,823;0,49
3533809;Óleo;SP;ÓLEO-SP;0,73;0,713;0,858;0,637
2510402;Olho D'Água;PB;OLHO D'ÁGUA-PB;0,572;0,533;0,776;0,452
2107407;Olho D'Água das Cunhãs;MA;OLHO D'ÁGUA DAS CUNHÃS-MA;0,589;0,551;0,754;0,491
2705705;Olho D'Água das Flores;AL;OLHO D'ÁGUA DAS FLORES-AL;0,565;0,568;0,752;0,422
2408409;Olho d'Água do Borges;RN;OLHO D'ÁGUA DO BORGES-RN;0,585;0,577;0,719;0,482
2705804;Olho d'Água do Casado;AL;OLHO D'ÁGUA DO CASADO-AL;0,525;0,527;0,785;0,35
2207108;Olho D'Água do Piauí;PI;OLHO D'ÁGUA DO PIAUÍ-PI;0,576;0,537;0,746;0,477
2705903;Olho d'Água Grande;AL;OLHO D'ÁGUA GRANDE-AL;0,503;0,473;0,673;0,399
3145455;Olhos-d'Água;MG;OLHOS-D'ÁGUA-MG;0,626;0,607;0,812;0,498
3533908;Olímpia;SP;OLÍMPIA-SP;0,773;0,737;0,867;0,724
3145505;Olímpio Noronha;MG;OLÍMPIO NORONHA-MG;0,674;0,656;0,809;0,577
2609600;Olinda;PE;OLINDA-PE;0,735;0,704;0,836;0,675
2107456;Olinda Nova do Maranhão;MA;OLINDA NOVA DO MARANHÃO-MA;0,575;0,495;0,724;0,531
2923100;Olindina;BA;OLINDINA-BA;0,559;0,534;0,81;0,403
2510501;Olivedos;PB;OLIVEDOS-PB;0,603;0,531;0,766;0,54
3145604;Oliveira;MG;OLIVEIRA-MG;0,699;0,691;0,842;0,587
1715507;Oliveira de Fátima;TO;OLIVEIRA DE FÁTIMA-TO;0,675;0,627;0,798;0,614
2923209;Oliveira dos Brejinhos;BA;OLIVEIRA DOS BREJINHOS-BA;0,554;0,533;0,747;0,427
3145703;Oliveira Fortes;MG;OLIVEIRA FORTES-MG;0,635;0,616;0,794;0,523
2706000;Olivença;AL;OLIVENÇA-AL;0,493;0,513;0,677;0,345
3145802;Onça de Pitangui;MG;ONÇA DE PITANGUI-MG;0,663;0,646;0,806;0,559
3534005;Onda Verde;SP;ONDA VERDE-SP;0,738;0,693;0,863;0,671
3145851;Oratórios;MG;ORATÓRIOS-MG;0,637;0,627;0,824;0,5
3534104;Oriente;SP;ORIENTE-SP;0,77;0,717;0,837;0,761
3534203;Orindiúva;SP;ORINDIÚVA-SP;0,767;0,719;0,824;0,762
1505304;Oriximiná;PA;ORIXIMINÁ-PA;0,623;0,599;0,778;0,52
3145877;Orizânia;MG;ORIZÂNIA-MG;0,562;0,551;0,778;0,414
5215306;Orizona;GO;ORIZONA-GO;0,715;0,722;0,827;0,612
3534302;Orlândia;SP;ORLÂNDIA-SP;0,78;0,765;0,882;0,703
4211702;Orleans;SC;ORLEANS-SC;0,755;0,749;0,873;0,657
2609709;Orobó;PE;OROBÓ-PE;0,61;0,545;0,787;0,528
2609808;Orocó;PE;OROCÓ-PE;0,61;0,536;0,766;0,553
2309508;Orós;CE;ORÓS-CE;0,636;0,582;0,793;0,557
4117305;Ortigueira;PR;ORTIGUEIRA-PR;0,609;0,632;0,811;0,441
3534401;Osasco;SP;OSASCO-SP;0,776;0,776;0,84;0,718
3534500;Oscar Bressane;SP;OSCAR BRESSANE-SP;0,749;0,713;0,823;0,715
4313508;Osório;RS;OSÓRIO-RS;0,751;0,769;0,853;0,646
3534609;Osvaldo Cruz;SP;OSVALDO CRUZ-SP;0,762;0,74;0,837;0,713
4211751;Otacílio Costa;SC;OTACÍLIO COSTA-SC;0,74;0,713;0,835;0,681
1505403;Ourém;PA;OURÉM-PA;0,568;0,575;0,727;0,438
2923308;Ouriçangas;BA;OURIÇANGAS-BA;0,607;0,572;0,779;0,503
2609907;Ouricuri;PE;OURICURI-PE;0,572;0,578;0,773;0,419
1505437;Ourilândia do Norte;PA;OURILÂNDIA DO NORTE-PA;0,624;0,653;0,795;0,467
3534708;Ourinhos;SP;OURINHOS-SP;0,778;0,753;0,859;0,727
4117404;Ourizona;PR;OURIZONA-PR;0,72;0,721;0,803;0,644
4211801;Ouro;SC;OURO-SC;0,774;0,774;0,884;0,677
2408508;Ouro Branco;MG;OURO BRANCO-MG;0,764;0,753;0,872;0,68
2706109;Ouro Branco;RN;OURO BRANCO-RN;0,645;0,61;0,789;0,558
3145901;Ouro Branco;AL;OURO BRANCO-AL;0,547;0,538;0,7;0,434
3146008;Ouro Fino;MG;OURO FINO-MG;0,722;0,703;0,861;0,622
3146107;Ouro Preto;MG;OURO PRETO-MG;0,741;0,721;0,834;0,677
1100155;Ouro Preto do Oeste;RO;OURO PRETO DO OESTE-RO;0,682;0,687;0,812;0,569
2510600;Ouro Velho;PB;OURO VELHO-PB;0,614;0,585;0,764;0,518
3534807;Ouro Verde;SC;OURO VERDE-SC;0,695;0,696;0,79;0,611
4211850;Ouro Verde;SP;OURO VERDE-SP;0,692;0,666;0,814;0,612
5215405;Ouro Verde de Goiás;GO;OURO VERDE DE GOIÁS-GO;0,719;0,672;0,821;0,674
3146206;Ouro Verde de Minas;MG;OURO VERDE DE MINAS-MG;0,595;0,582;0,789;0,459
4117453;Ouro Verde do Oeste;PR;OURO VERDE DO OESTE-PR;0,709;0,688;0,817;0,634
3534757;Ouroeste;SP;OUROESTE-SP;0,77;0,717;0,866;0,736
2923357;Ourolândia;BA;OUROLÂNDIA-BA;0,56;0,547;0,701;0,459
5215504;Ouvidor;GO;OUVIDOR-GO;0,747;0,721;0,83;0,697
3534906;Pacaembu;SP;PACAEMBU-SP;0,725;0,717;0,843;0,631
1505486;Pacajá;PA;PACAJÁ-PA;0,515;0,541;0,746;0,338
2309607;Pacajus;CE;PACAJUS-CE;0,659;0,609;0,788;0,596
1400456;Pacaraima;RR;PACARAIMA-RR;0,65;0,624;0,788;0,558
2309706;Pacatuba;CE;PACATUBA-CE;0,675;0,605;0,779;0,652
2804904;Pacatuba;SE;PACATUBA-SE;0,555;0,514;0,731;0,454
2107506;Paço do Lumiar;MA;PAÇO DO LUMIAR-MA;0,724;0,646;0,796;0,739
2309805;Pacoti;CE;PACOTI-CE;0,635;0,571;0,773;0,58
2309904;Pacujá;CE;PACUJÁ-CE;0,621;0,562;0,745;0,571
5215603;Padre Bernardo;GO;PADRE BERNARDO-GO;0,651;0,67;0,801;0,515
3146255;Padre Carvalho;MG;PADRE CARVALHO-MG;0,599;0,575;0,795;0,471
2207207;Padre Marcos;PI;PADRE MARCOS-PI;0,541;0,531;0,699;0,427
3146305;Padre Paraíso;MG;PADRE PARAÍSO-MG;0,596;0,556;0,797;0,478
2207306;Paes Landim;PI;PAES LANDIM-PI;0,575;0,537;0,721;0,492
3146552;Pai Pedro;MG;PAI PEDRO-MG;0,59;0,52;0,76;0,52
4211876;Paial;SC;PAIAL-SC;0,718;0,705;0,847;0,62
4117503;Paiçandu;PR;PAIÇANDU-PR;0,716;0,697;0,833;0,632
4313607;Paim Filho;RS;PAIM FILHO-RS;0,706;0,725;0,87;0,558
3146404;Paineiras;MG;PAINEIRAS-MG;0,669;0,691;0,824;0,526
4211892;Painel;SC;PAINEL-SC;0,664;0,668;0,808;0,543
3146503;Pains;MG;PAINS-MG;0,728;0,717;0,874;0,616
3146602;Paiva;MG;PAIVA-MG;0,72;0,657;0,845;0,672
2207355;Pajeú do Piauí;PI;PAJEÚ DO PIAUÍ-PI;0,559;0,56;0,732;0,427
2706208;Palestina;SP;PALESTINA-SP;0,732;0,717;0,848;0,645
3535002;Palestina;AL;PALESTINA-AL;0,558;0,505;0,735;0,467
5215652;Palestina de Goiás;GO;PALESTINA DE GOIÁS-GO;0,713;0,656;0,837;0,66
1505494;Palestina do Pará;PA;PALESTINA DO PARÁ-PA;0,589;0,574;0,761;0,467
2310001;Palhano;CE;PALHANO-CE;0,638;0,572;0,723;0,628
4211900;Palhoça;SC;PALHOÇA-SC;0,757;0,752;0,859;0,672
3146701;Palma;MG;PALMA-MG;0,703;0,663;0,841;0,623
4212007;Palma Sola;SC;PALMA SOLA-SC;0,704;0,7;0,8;0,622
2310100;Palmácia;CE;PALMÁCIA-CE;0,622;0,59;0,742;0,551
2610004;Palmares;PE;PALMARES-PE;0,622;0,588;0,744;0,55
4313656;Palmares do Sul;RS;PALMARES DO SUL-RS;0,715;0,725;0,852;0,592
3535101;Palmares Paulista;SP;PALMARES PAULISTA-SP;0,722;0,698;0,837;0,645
1721000;Palmas;TO;PALMAS-TO;0,788;0,789;0,827;0,749
4117602;Palmas;PR;PALMAS-PR;0,66;0,687;0,827;0,505
2923407;Palmas de Monte Alto;BA;PALMAS DE MONTE ALTO-BA;0,586;0,561;0,777;0,462
4117701;Palmeira;PR;PALMEIRA-PR;0,718;0,725;0,826;0,618
4212056;Palmeira;SC;PALMEIRA-SC;0,671;0,655;0,827;0,557
3535200;Palmeira D'Oeste;SP;PALMEIRA D'OESTE-SP;0,753;0,72;0,829;0,714
4313706;Palmeira das Missões;RS;PALMEIRA DAS MISSÕES-RS;0,737;0,722;0,831;0,667
2207405;Palmeira do Piauí;PI;PALMEIRA DO PIAUÍ-PI;0,557;0,57;0,704;0,431
2706307;Palmeira dos Índios;AL;PALMEIRA DOS ÍNDIOS-AL;0,638;0,625;0,794;0,523
2207504;Palmeirais;PI;PALMEIRAIS-PI;0,562;0,515;0,776;0,443
2107605;Palmeirândia;MA;PALMEIRÂNDIA-MA;0,556;0,488;0,715;0,492
1715705;Palmeirante;TO;PALMEIRANTE-TO;0,571;0,564;0,756;0,436
2923506;Palmeiras;BA;PALMEIRAS-BA;0,643;0,608;0,782;0,56
5215702;Palmeiras de Goiás;GO;PALMEIRAS DE GOIÁS-GO;0,698;0,698;0,815;0,598
1713809;Palmeiras do Tocantins;TO;PALMEIRAS DO TOCANTINS-TO;0,628;0,586;0,81;0,522
2610103;Palmeirina;PE;PALMEIRINA-PE;0,549;0,554;0,681;0,438
1715754;Palmeirópolis;TO;PALMEIRÓPOLIS-TO;0,673;0,652;0,817;0,571
5215801;Palmelo;GO;PALMELO-GO;0,73;0,734;0,804;0,659
5215900;Palminópolis;GO;PALMINÓPOLIS-GO;0,722;0,718;0,833;0,63
3535309;Palmital;SP;PALMITAL-SP;0,746;0,727;0,814;0,702
4117800;Palmital;PR;PALMITAL-PR;0,639;0,647;0,791;0,511
4313805;Palmitinho;RS;PALMITINHO-RS;0,72;0,707;0,836;0,632
4212106;Palmitos;SC;PALMITOS-SC;0,737;0,757;0,836;0,632
3146750;Palmópolis;MG;PALMÓPOLIS-MG;0,565;0,559;0,738;0,437
4117909;Palotina;PR;PALOTINA-PR;0,768;0,76;0,864;0,689
5216007;Panamá;GO;PANAMÁ-GO;0,686;0,688;0,818;0,574
4313904;Panambi;RS;PANAMBI-RS;0,761;0,752;0,848;0,691
3204005;Pancas;ES;PANCAS-ES;0,667;0,648;0,815;0,562
2610202;Panelas;PE;PANELAS-PE;0,569;0,546;0,778;0,433
3535408;Panorama;SP;PANORAMA-SP;0,722;0,724;0,814;0,639
4313953;Pantano Grande;RS;PANTANO GRANDE-RS;0,661;0,676;0,816;0,524
2706406;Pão de Açúcar;AL;PÃO DE AÇÚCAR-AL;0,593;0,536;0,793;0,491
3146909;Papagaios;MG;PAPAGAIOS-MG;0,666;0,65;0,833;0,545
4212205;Papanduva;SC;PAPANDUVA-SC;0,704;0,691;0,836;0,603
2207553;Paquetá;PI;PAQUETÁ-PI;0,509;0,519;0,731;0,348
3147105;Pará de Minas;MG;PARÁ DE MINAS-MG;0,725;0,715;0,848;0,628
3303609;Paracambi;RJ;PARACAMBI-RJ;0,72;0,689;0,812;0,666
3147006;Paracatu;MG;PARACATU-MG;0,744;0,704;0,854;0,685
2310209;Paracuru;CE;PARACURU-CE;0,637;0,597;0,746;0,581
1505502;Paragominas;PA;PARAGOMINAS-PA;0,645;0,667;0,781;0,514
3147204;Paraguaçu;MG;PARAGUAÇU-MG;0,715;0,69;0,85;0,623
3535507;Paraguaçu Paulista;SP;PARAGUAÇU PAULISTA-SP;0,762;0,717;0,836;0,739
4314001;Paraí;RS;PARAÍ-RS;0,773;0,787;0,866;0,679
3303708;Paraíba do Sul;RJ;PARAÍBA DO SUL-RJ;0,702;0,697;0,812;0,61
2107704;Paraibano;MA;PARAIBANO-MA;0,58;0,572;0,723;0,473
3535606;Paraibuna;SP;PARAIBUNA-SP;0,719;0,709;0,815;0,642
2310258;Paraipaba;CE;PARAIPABA-CE;0,634;0,574;0,738;0,602
3535705;Paraíso;SP;PARAÍSO-SP;0,749;0,751;0,837;0,668
4212239;Paraíso;SC;PARAÍSO-SC;0,7;0,728;0,833;0,565
5006275;Paraíso das Águas;NaN;PARAÍSO DAS ÁGUAS-NAN;NaN;NaN;NaN;NaN
4118006;Paraíso do Norte;PR;PARAÍSO DO NORTE-PR;0,746;0,752;0,825;0,668
4314027;Paraíso do Sul;RS;PARAÍSO DO SUL-RS;0,676;0,692;0,831;0,537
1716109;Paraíso do Tocantins;TO;PARAÍSO DO TOCANTINS-TO;0,764;0,759;0,831;0,706
3147303;Paraisópolis;MG;PARAISÓPOLIS-MG;0,729;0,692;0,852;0,657
2310308;Parambu;CE;PARAMBU-CE;0,57;0,526;0,764;0,46
2923605;Paramirim;BA;PARAMIRIM-BA;0,615;0,604;0,776;0,496
2310407;Paramoti;CE;PARAMOTI-CE;0,583;0,515;0,741;0,518
2408607;Paraná;RN;PARANÁ-RN;0,589;0,532;0,776;0,496
1716208;Paranã;TO;PARANÃ-TO;0,595;0,588;0,777;0,461
4118105;Paranacity;PR;PARANACITY-PR;0,717;0,689;0,839;0,638
4118204;Paranaguá;PR;PARANAGUÁ-PR;0,75;0,733;0,852;0,676
5006309;Paranaíba;MS;PARANAÍBA-MS;0,721;0,727;0,823;0,627
5216304;Paranaiguara;GO;PARANAIGUARA-GO;0,711;0,702;0,836;0,613
5106299;Paranaíta;MT;PARANAÍTA-MT;0,672;0,677;0,809;0,555
3535804;Paranapanema;SP;PARANAPANEMA-SP;0,717;0,697;0,839;0,631
4118303;Paranapoema;PR;PARANAPOEMA-PR;0,709;0,68;0,834;0,629
3535903;Paranapuã;SP;PARANAPUÃ-SP;0,732;0,712;0,842;0,655
2610301;Paranatama;PE;PARANATAMA-PE;0,537;0,528;0,703;0,418
5106307;Paranatinga;MT;PARANATINGA-MT;0,667;0,679;0,82;0,532
4118402;Paranavaí;PR;PARANAVAÍ-PR;0,763;0,75;0,844;0,703
5006358;Paranhos;MS;PARANHOS-MS;0,588;0,566;0,811;0,444
3147402;Paraopeba;MG;PARAOPEBA-MG;0,694;0,674;0,793;0,625
3536000;Parapuã;SP;PARAPUÃ-SP;0,737;0,693;0,83;0,696
2510659;Parari;PB;PARARI-PB;0,584;0,583;0,733;0,467
2923704;Paratinga;BA;PARATINGA-BA;0,59;0,519;0,774;0,51
3303807;Paraty;RJ;PARATY-RJ;0,693;0,726;0,842;0,544
2408706;Paraú;RN;PARAÚ-RN;0,603;0,582;0,721;0,522
1505536;Parauapebas;PA;PARAUAPEBAS-PA;0,715;0,701;0,809;0,644
5216403;Paraúna;GO;PARAÚNA-GO;0,672;0,687;0,807;0,547
2408805;Parazinho;RN;PARAZINHO-RN;0,549;0,543;0,719;0,424
3536109;Pardinho;SP;PARDINHO-SP;0,727;0,718;0,821;0,652
4314035;Pareci Novo;RS;PARECI NOVO-RS;0,749;0,738;0,852;0,668
1101450;Parecis;RO;PARECIS-RO;0,617;0,604;0,8;0,485
2408904;Parelhas;RN;PARELHAS-RN;0,676;0,625;0,802;0,617
2706422;Pariconha;AL;PARICONHA-AL;0,548;0,526;0,754;0,416
1303403;Parintins;AM;PARINTINS-AM;0,658;0,589;0,8;0,605
2923803;Paripiranga;BA;PARIPIRANGA-BA;0,577;0,567;0,717;0,472
2706448;Paripueira;AL;PARIPUEIRA-AL;0,605;0,595;0,767;0,486
3536208;Pariquera-Açu;SP;PARIQUERA-AÇU-SP;0,736;0,682;0,862;0,678
3536257;Parisi;SP;PARISI-SP;0,721;0,72;0,842;0,619
2207603;Parnaguá;PI;PARNAGUÁ-PI;0,575;0,526;0,777;0,464
2207702;Parnaíba;PI;PARNAÍBA-PI;0,687;0,658;0,816;0,604
2403251;Parnamirim;RN;PARNAMIRIM-RN;0,766;0,75;0,825;0,726
2610400;Parnamirim;PE;PARNAMIRIM-PE;0,599;0,556;0,776;0,499
2107803;Parnarama;MA;PARNARAMA-MA;0,542;0,504;0,758;0,416
4314050;Parobé;RS;PAROBÉ-RS;0,704;0,7;0,886;0,562
2409100;Passa E Fica;RN;PASSA E FICA-RN;0,606;0,565;0,763;0,516
3147600;Passa Quatro;MG;PASSA QUATRO-MG;0,715;0,683;0,86;0,623
4314068;Passa Sete;RS;PASSA SETE-RS;0,622;0,639;0,782;0,482
3147709;Passa Tempo;MG;PASSA TEMPO-MG;0,687;0,676;0,808;0,594
3147808;Passa Vinte;MG;PASSA VINTE-MG;0,648;0,662;0,809;0,507
3147501;Passabém;MG;PASSABÉM-MG;0,642;0,631;0,787;0,533
2409209;Passagem;PB;PASSAGEM-PB;0,62;0,566;0,79;0,534
2510709;Passagem;RN;PASSAGEM-RN;0,589;0,547;0,747;0,501
2107902;Passagem Franca;MA;PASSAGEM FRANCA-MA;0,532;0,525;0,717;0,401
2207751;Passagem Franca do Piauí;PI;PASSAGEM FRANCA DO PIAUÍ-PI;0,561;0,594;0,758;0,393
2610509;Passira;PE;PASSIRA-PE;0,592;0,559;0,763;0,487
2706505;Passo de Camaragibe;AL;PASSO DE CAMARAGIBE-AL;0,533;0,513;0,703;0,421
4212254;Passo de Torres;SC;PASSO DE TORRES-SC;0,72;0,695;0,869;0,618
4314076;Passo do Sobrado;RS;PASSO DO SOBRADO-RS;0,698;0,726;0,851;0,551
4314100;Passo Fundo;RS;PASSO FUNDO-RS;0,776;0,787;0,849;0,699
3147907;Passos;MG;PASSOS-MG;0,756;0,741;0,886;0,658
4212270;Passos Maia;SC;PASSOS MAIA-SC;0,659;0,648;0,808;0,547
2108009;Pastos Bons;MA;PASTOS BONS-MA;0,61;0,54;0,753;0,559
3147956;Patis;MG;PATIS-MG;0,614;0,55;0,787;0,534
4118451;Pato Bragado;PR;PATO BRAGADO-PR;0,747;0,745;0,807;0,694
4118501;Pato Branco;PR;PATO BRANCO-PR;0,782;0,778;0,845;0,728
2510808;Patos;PB;PATOS-PB;0,701;0,667;0,821;0,628
3148004;Patos de Minas;MG;PATOS DE MINAS-MG;0,765;0,749;0,855;0,698
2207777;Patos do Piauí;PI;PATOS DO PIAUÍ-PI;0,563;0,529;0,755;0,448
3148103;Patrocínio;MG;PATROCÍNIO-MG;0,729;0,723;0,852;0,628
3148202;Patrocínio do Muriaé;MG;PATROCÍNIO DO MURIAÉ-MG;0,682;0,691;0,796;0,576
3536307;Patrocínio Paulista;SP;PATROCÍNIO PAULISTA-SP;0,73;0,696;0,826;0,678
2409308;Patu;RN;PATU-RN;0,618;0,599;0,768;0,513
3303856;Paty do Alferes;RJ;PATY DO ALFERES-RJ;0,671;0,683;0,806;0,549
2923902;Pau Brasil;BA;PAU BRASIL-BA;0,583;0,58;0,727;0,47
1505551;Pau D'Arco;TO;PAU D'ARCO-TO;0,661;0,621;0,792;0,587
1716307;Pau D'Arco;PA;PAU D'ARCO-PA;0,574;0,571;0,748;0,443
2207793;Pau D'Arco do Piauí;PI;PAU D'ARCO DO PIAUÍ-PI;0,514;0,488;0,742;0,376
2409407;Pau dos Ferros;RN;PAU DOS FERROS-RN;0,678;0,666;0,803;0,584
2610608;Paudalho;PE;PAUDALHO-PE;0,639;0,612;0,782;0,545
1303502;Pauini;AM;PAUINI-AM;0,496;0,531;0,724;0,317
3148301;Paula Cândido;MG;PAULA CÂNDIDO-MG;0,637;0,632;0,823;0,497
4118600;Paula Freitas;PR;PAULA FREITAS-PR;0,717;0,699;0,847;0,622
3536406;Paulicéia;SP;PAULICÉIA-SP;0,711;0,692;0,811;0,64
3536505;Paulínia;SP;PAULÍNIA-SP;0,795;0,8;0,864;0,727
2108058;Paulino Neves;MA;PAULINO NEVES-MA;0,561;0,481;0,72;0,511
2510907;Paulista;PE;PAULISTA-PE;0,732;0,673;0,83;0,703
2610707;Paulista;PB;PAULISTA-PB;0,587;0,587;0,747;0,461
2207801;Paulistana;PI;PAULISTANA-PI;0,6;0,596;0,767;0,472
3536570;Paulistânia;SP;PAULISTÂNIA-SP;0,718;0,683;0,817;0,663
3148400;Paulistas;MG;PAULISTAS-MG;0,625;0,593;0,791;0,521
2924009;Paulo Afonso;BA;PAULO AFONSO-BA;0,674;0,678;0,789;0,572
4314134;Paulo Bento;RS;PAULO BENTO-RS;0,71;0,73;0,858;0,571
3536604;Paulo de Faria;SP;PAULO DE FARIA-SP;0,725;0,721;0,8;0,662
4118709;Paulo Frontin;PR;PAULO FRONTIN-PR;0,708;0,688;0,806;0,639
2706604;Paulo Jacinto;AL;PAULO JACINTO-AL;0,589;0,551;0,732;0,507
4212304;Paulo Lopes;SC;PAULO LOPES-SC;0,716;0,707;0,865;0,6
2108108;Paulo Ramos;MA;PAULO RAMOS-MA;0,549;0,546;0,677;0,447
3148509;Pavão;MG;PAVÃO-MG;0,627;0,599;0,813;0,507
4314159;Paverama;RS;PAVERAMA-RS;0,683;0,701;0,84;0,541
2207850;Pavussu;PI;PAVUSSU-PI;0,526;0,512;0,748;0,379
2924058;Pé de Serra;BA;PÉ DE SERRA-BA;0,587;0,558;0,779;0,465
4118808;Peabiru;PR;PEABIRU-PR;0,723;0,727;0,826;0,629
3148608;Peçanha;MG;PEÇANHA-MG;0,627;0,63;0,787;0,497
3536703;Pederneiras;SP;PEDERNEIRAS-SP;0,739;0,738;0,812;0,673
2610806;Pedra;PE;PEDRA-PE;0,567;0,55;0,743;0,445
3148707;Pedra Azul;MG;PEDRA AZUL-MG;0,627;0,596;0,797;0,518
3536802;Pedra Bela;SP;PEDRA BELA-SP;0,677;0,671;0,796;0,581
3148756;Pedra Bonita;MG;PEDRA BONITA-MG;0,573;0,557;0,74;0,457
2310506;Pedra Branca;CE;PEDRA BRANCA-CE;0,603;0,541;0,779;0,521
2511004;Pedra Branca;PB;PEDRA BRANCA-PB;0,599;0,532;0,761;0,532
1600154;Pedra Branca do Amapari;AP;PEDRA BRANCA DO AMAPARI-AP;0,626;0,628;0,779;0,502
3148806;Pedra do Anta;MG;PEDRA DO ANTA-MG;0,624;0,636;0,821;0,466
3148905;Pedra do Indaiá;MG;PEDRA DO INDAIÁ-MG;0,708;0,688;0,843;0,611
3149002;Pedra Dourada;MG;PEDRA DOURADA-MG;0,655;0,631;0,827;0,539
2409506;Pedra Grande;RN;PEDRA GRANDE-RN;0,559;0,526;0,773;0,43
2511103;Pedra Lavrada;PB;PEDRA LAVRADA-PB;0,574;0,564;0,733;0,458
2805000;Pedra Mole;SE;PEDRA MOLE-SE;0,593;0,599;0,698;0,499
2409605;Pedra Preta;MT;PEDRA PRETA-MT;0,679;0,672;0,812;0,573
5106372;Pedra Preta;RN;PEDRA PRETA-RN;0,558;0,53;0,752;0,435
3149101;Pedralva;MG;PEDRALVA-MG;0,675;0,677;0,807;0,563
3536901;Pedranópolis;SP;PEDRANÓPOLIS-SP;0,742;0,698;0,854;0,684
2924108;Pedrão;BA;PEDRÃO-BA;0,588;0,534;0,775;0,49
4314175;Pedras Altas;RS;PEDRAS ALTAS-RS;0,64;0,647;0,82;0,493
2511202;Pedras de Fogo;PB;PEDRAS DE FOGO-PB;0,59;0,568;0,771;0,468
3149150;Pedras de Maria da Cruz;MG;PEDRAS DE MARIA DA CRUZ-MG;0,614;0,564;0,787;0,521
4212403;Pedras Grandes;SC;PEDRAS GRANDES-SC;0,728;0,715;0,87;0,621
3537008;Pedregulho;SP;PEDREGULHO-SP;0,715;0,716;0,82;0,623
3537107;Pedreira;SP;PEDREIRA-SP;0,769;0,75;0,864;0,701
2108207;Pedreiras;MA;PEDREIRAS-MA;0,682;0,644;0,792;0,621
2805109;Pedrinhas;SE;PEDRINHAS-SE;0,592;0,568;0,75;0,486
3537156;Pedrinhas Paulista;SP;PEDRINHAS PAULISTA-SP;0,774;0,749;0,837;0,739
3149200;Pedrinópolis;MG;PEDRINÓPOLIS-MG;0,729;0,719;0,855;0,631
1716505;Pedro Afonso;TO;PEDRO AFONSO-TO;0,732;0,699;0,846;0,664
2924207;Pedro Alexandre;BA;PEDRO ALEXANDRE-BA;0,513;0,489;0,778;0,354
2409704;Pedro Avelino;RN;PEDRO AVELINO-RN;0,583;0,577;0,788;0,435
3204054;Pedro Canário;ES;PEDRO CANÁRIO-ES;0,654;0,643;0,812;0,536
3537206;Pedro de Toledo;SP;PEDRO DE TOLEDO-SP;0,696;0,654;0,812;0,634
2108256;Pedro do Rosário;MA;PEDRO DO ROSÁRIO-MA;0,516;0,475;0,696;0,415
5006408;Pedro Gomes;MS;PEDRO GOMES-MS;0,671;0,672;0,801;0,562
2207900;Pedro Ii;PI;PEDRO II-PI;0,571;0,566;0,767;0,428
